primerid,logFC,pvalue,padj,regulation
SH2D4A,-0.0947751091180623,0.405669064588013,0.720142121046162,stable
RAB40C,-0.0948721538704164,0.144153577014504,0.439763744802919,stable
RNF41,-0.094985972040625,0.19339735613496,0.509578896115191,stable
EMP1,-0.0951238418665485,0.508253412587855,0.795038634578511,stable
DPYD,-0.0951927283493121,0.106843614299824,0.379649284839445,stable
HUWE1,-0.0952287588785557,0.114842951863328,0.394005120285525,stable
SLC20A1,-0.0952426959780278,0.0544839960267326,0.258193924027514,stable
TCF12,-0.0952695458592596,0.193884091882183,0.509939681579396,stable
MTA1,-0.0953309463343073,0.12270019842045,0.406914602683555,stable
MFN1,-0.0953533391375853,0.0966075008507906,0.357908696395339,stable
WBP11,-0.0954303166188146,0.194899406891389,0.511187876526415,stable
ATAD3B,-0.095473950322873,0.0117969015166628,0.10073924200238,stable
PDCD7,-0.0954768877486279,0.0220156417925226,0.152149808155909,stable
SP140L,-0.0954821059172424,0.023848359650405,0.15931839684306,stable
C1orf27,-0.0954852665071574,0.137524154505216,0.430167672638628,stable
NTM,-0.0954937524094579,0.00182605704793107,0.026893640185433,stable
LPIN3,-0.0955182491576227,0.0136503772771638,0.110651334108787,stable
SMARCC2,-0.0955572506493884,0.0881952755113159,0.341062653543285,stable
HSPA4,-0.0956339831225318,0.156210603103402,0.458891029437229,stable
ACSL3,-0.0956830693084428,0.176224444474954,0.487469390482361,stable
ST6GALNAC5,-0.0957094938080574,0.299923089523862,0.627569299270744,stable
FBXO11,-0.0957805539909519,0.0617296890783114,0.278958861106573,stable
PDLIM3,-0.0957914990348474,0.0250168845860634,0.164235444242771,stable
MMS19,-0.0958045986943151,0.24756256465859,0.572185414451699,stable
HNRNPU,-0.0958142641281077,0.572805806992037,0.833547160160415,stable
AP5M1,-0.095915251469091,0.097220336518886,0.358931257507358,stable
CRYBG3,-0.0960156555339312,0.0278082418808884,0.174452125201839,stable
PHF12,-0.0960700807945356,0.00125910395155606,0.0200146771181031,stable
ADK,-0.0960895256286859,0.491946161309258,0.784546624376304,stable
KANSL1L,-0.0960904565561733,0.103304603580358,0.373387189286311,stable
WWP2,-0.0961056544496655,0.239738217431911,0.563244276357426,stable
CRNKL1,-0.0962675715632798,0.0454592374579087,0.235264063795714,stable
JOSD1,-0.0963328499918086,0.192290228316794,0.507770812841097,stable
CEP164,-0.0963695499869411,0.0435082767099568,0.229540429219901,stable
TRIM22,-0.0965151121342037,0.124206060164512,0.409243902816981,stable
PXN,-0.0965186708005723,0.400421941837627,0.715994193773294,stable
EPHX1,-0.0965244307713969,0.110195476641266,0.384645775688988,stable
TERF1,-0.0965644213625848,0.183653089662185,0.496017536020892,stable
WAPAL,-0.0965981546425159,0.28044645646785,0.608048507247783,stable
NXF1,-0.0966235295021973,0.104644419538686,0.375785365581934,stable
ZMAT2,-0.0967272306044869,0.23255286932503,0.555219975513509,stable
FBXL2,-0.0967602240047476,0.00610792825658661,0.0645318193677742,stable
PARP6,-0.0968193237136896,0.0436221191880815,0.229942554961237,stable
RUFY3,-0.0968216190391522,0.0681898628530392,0.295795913241856,stable
CORO2A,-0.0968577913045874,0.0114686631355388,0.0989364418975482,stable
CDC42SE2,-0.096903539967453,0.0746770251191537,0.311504809334898,stable
ID2,-0.0969299536895373,0.0791711672760813,0.322970561556386,stable
AKAP17A,-0.0969638622706609,0.075433080160429,0.313424191665902,stable
PPWD1,-0.0970479264151796,0.0584027396816118,0.269642226085442,stable
ARPC4,-0.0970520526066895,0.272420039641384,0.599795130507255,stable
MCM3AP,-0.0970870655922728,0.102124167562779,0.369995798543987,stable
ITPRIP,-0.0971086495200884,0.0621622653412046,0.280602485794271,stable
HNRNPM,-0.0971353206145892,0.343372179106813,0.668288705797116,stable
ARHGAP12,-0.0971605093434191,0.122057601932758,0.405585488828553,stable
DNAJC1,-0.0972378002226383,0.420280171694865,0.731838293276073,stable
STX17,-0.0972526311925206,0.0926832815238815,0.349922624606335,stable
YTHDF1,-0.0973633261122606,0.00727257430053131,0.0731085100737621,stable
HNRNPUL1,-0.0973996520897071,0.0872190222011059,0.339326966068211,stable
FAM179B,-0.097650834487805,0.0324402196535493,0.191292448164489,stable
ARHGEF17,-0.09765783085101,0.0779435229588586,0.319861490563964,stable
PON2,-0.0976607279758896,0.0826775688309203,0.329631637765548,stable
ORC4,-0.0976899164127677,0.137327856201706,0.429993779254522,stable
NUDT9,-0.0978124622188564,0.436484522666654,0.74340384814236,stable
CCPG1,-0.0978295352396649,0.383503752716768,0.702314587746782,stable
FBXO22,-0.097941879391719,0.0399643034200177,0.218747447326482,stable
TCOF1,-0.0981207832163767,0.010343806473444,0.0926320075687763,stable
SPSB3,-0.0981308932410233,0.480146200554437,0.776536272178991,stable
YARS1,-0.0981773464390028,0.102454295311198,0.370862098277788,stable
MPP7,-0.0982296614433756,0.0655891579462685,0.289340262264593,stable
CREBL2,-0.098262627467425,0.0530527331112211,0.254519862461368,stable
BPNT2,-0.098336136988144,0.228991724244872,0.551131096115242,stable
PCNT,-0.0984055545696148,0.00129043442429072,0.0204329927493908,stable
FBXL3,-0.0984108532161436,0.178952721597729,0.491097127191441,stable
SERTAD2,-0.0984218164377087,0.00650484434981166,0.0676725253890194,stable
OGFR,-0.09843477536609,0.131132950820773,0.420850123825143,stable
ZC2HC1A,-0.0984777062053955,0.321010784785856,0.647638309924163,stable
CSNK1A1,-0.0985367000605933,0.460533613653125,0.762711165313481,stable
RBM10,-0.0986178092424042,0.0641971008466428,0.285465755092529,stable
PPARGC1A,-0.0986196086525188,0.0125080336135887,0.104644719927436,stable
INTS6,-0.0986425700298333,0.0700437837123972,0.300277634409525,stable
NARF,-0.0986596846940743,0.0331997904003315,0.194542715921969,stable
EIF2AK2,-0.0986891682888425,0.329825581039653,0.656244513126053,stable
NDUFAF2,-0.0986923632314127,0.0909129036016258,0.345774528197347,stable
SEC22B,-0.0987309968741547,0.0463887679914939,0.236917203272896,stable
SLC5A3,-0.0990274010768332,0.107081144894134,0.379759513069571,stable
THSD4,-0.0990578943023085,0.120478856055022,0.403709850991388,stable
IMPA2,-0.0992824893629547,0.142488853941625,0.4373044816928,stable
SLC37A1,-0.0992854701235349,0.0534300715695812,0.255689923473497,stable
MVB12B,-0.0993253096773747,0.263794470969876,0.589280156498262,stable
ZNF33B,-0.0993540024939023,0.0778324649276243,0.319861490563964,stable
MKRN1,-0.0993577395950554,0.189584822497673,0.504788688784917,stable
ARFGAP3,-0.0993914911913922,0.0873977132706205,0.339481934229445,stable
MIB1,-0.0994414726945543,0.118516111782113,0.400501234022049,stable
SLC22A5,-0.0995004312955851,0.00361195235255387,0.0445984904622409,stable
FAM135A,-0.0995854582659249,0.038567531964093,0.214197869481632,stable
ARFGEF2,-0.0996034569812705,0.0735920022970392,0.308745057767443,stable
STRN,-0.0996681991887464,0.0333943922613022,0.195186896623163,stable
BFAR,-0.0998253270889037,0.292971218737579,0.620672474497083,stable
RCOR3,-0.0999320061731378,0.132403754197097,0.422951185228404,stable
BOK,-0.100058517949239,0.0344734091520228,0.199244895259729,stable
PPP1R13B,-0.100061557177973,0.171473937286434,0.48119775238507,stable
PRKAA1,-0.100070605555852,0.104498095758997,0.375454619451893,stable
PIM3,-0.10026962261975,0.255764644139653,0.581343809959671,stable
EXT1,-0.100352828875734,0.136013079661418,0.427648288070975,stable
FAM105B,-0.100359882360168,0.00633569562974387,0.06636464728191,stable
TJAP1,-0.100376298145941,0.00391926348475029,0.0473878109174951,stable
PITRM1,-0.100410630822264,0.163804615198098,0.469238368923928,stable
CUL5,-0.100416296038757,0.14815068233362,0.446497519932488,stable
ARRDC3,-0.100433505750499,0.14752118197547,0.445919616337326,stable
PRR4,-0.100441003433753,0.00988015474529456,0.0903328433855502,stable
SBNO1,-0.100449184356333,0.132351086541644,0.422951185228404,stable
PTCD3,-0.100519573395906,0.267931848538764,0.594086507625222,stable
ZSWIM6,-0.100526380324768,0.0136273351778459,0.110611251802117,stable
C7orf55-LUC7L2,-0.100575292379466,0.113932565847911,0.391981898374575,stable
MED17,-0.100668522292142,0.0170909238258204,0.128250124522301,stable
SMAD7,-0.100705023387737,0.173117396811006,0.483339061586012,stable
ZBTB1,-0.100747752238546,0.0105557627885866,0.0933490188925072,stable
TRAFD1,-0.100777356871058,0.0157330608047292,0.121833415058213,stable
VPS37B,-0.100845596845835,0.383323856690611,0.702300783001502,stable
ABCA8,-0.100847985006957,0.377911579928323,0.697296777817936,stable
DGKH,-0.100941819079873,0.01429910203687,0.114019715132876,stable
LSM14A,-0.101019743432476,0.290823606284821,0.617828052139738,stable
NRDE2,-0.101082859250222,0.0385962159555148,0.214259829173575,stable
FHL1,-0.101156742075221,0.262552059615849,0.587774402518292,stable
LPCAT4,-0.101219400448325,0.0492753807998268,0.244060881238689,stable
MTAP,-0.101312320849231,0.0456277731322855,0.235584386273279,stable
MBNL2,-0.10134575364557,0.0405294415339495,0.220387852896352,stable
CNTN6,-0.101358947957662,0.168011262994831,0.47629166949184,stable
KIFC2,-0.101365495559531,0.0793645164818,0.323108532318588,stable
TNKS1BP1,-0.10140203488266,0.27813037358237,0.605909050861316,stable
KATNBL1,-0.101421759760512,0.236322830836243,0.55930073959766,stable
GPC4,-0.101522266845769,0.289731643088119,0.616588542948686,stable
ATF6B,-0.101535280045287,0.158866692395207,0.461937784928404,stable
FHIP2A,-0.101548206993936,0.126497949858783,0.412789892972174,stable
KAT6A,-0.101634916070862,0.0410961293212594,0.222578238734193,stable
FRY,-0.101635444283745,0.0152468878689496,0.11968723015914,stable
PPTC7,-0.101661765187773,0.0297932531444135,0.182130117214426,stable
TMUB1,-0.10171833624986,0.225988456575828,0.547824307881614,stable
WIPF2,-0.101734909280445,0.161862541860049,0.466322816803496,stable
DTX3L,-0.101743973912974,0.162682069925548,0.467357145237663,stable
NPIPB5,-0.101805025076284,0.00268762083520495,0.0358271287781301,stable
KIAA1328,-0.10186866249347,0.0257297048056243,0.166061199336828,stable
PEX13,-0.101898855006008,0.0612935582030819,0.27791263185255,stable
CRY2,-0.101914980534038,0.210616796129728,0.529857937001399,stable
HCFC1,-0.102024924620057,0.0477423313380273,0.240045796758587,stable
KLF3,-0.102037943180009,0.121978224268243,0.405585488828553,stable
DYNC2H1,-0.10204438117516,0.0109481985398745,0.0955251812644013,stable
ANKLE2,-0.10211411146412,0.356747318907186,0.679361346584739,stable
TBC1D9,-0.102122085525438,0.0521102539864064,0.251685748563827,stable
FHIP1B,-0.102197465489971,0.0454856050549489,0.235300904016799,stable
RNF38,-0.102404741691603,0.0202214453241568,0.144469285588832,stable
MORC3,-0.102405602852256,0.026168284838413,0.167652575400818,stable
ADNP2,-0.102573810411784,0.000553197974107928,0.0108370064671399,stable
DYNC2I1,-0.102597342137799,0.116086782196606,0.396049351261877,stable
CLINT1,-0.102601388361665,0.260382732195952,0.585633582035568,stable
BCYRN1,-0.102633146688564,0.000663551022486683,0.0124965786982935,stable
ZKSCAN1,-0.102756688515049,0.0658902008294188,0.290040264652076,stable
PTPRQ,-0.102940236061917,0.000406264019073619,0.00846025786909015,stable
SMAD3,-0.102978144846103,0.180467763682164,0.4927491497098,stable
POU2F1,-0.102994596796218,0.00279338372251402,0.036835299486528,stable
SP100,-0.103019405754204,0.513292978927052,0.798078526380601,stable
ZNF708,-0.103074268267019,0.00768941984818556,0.0759252570470277,stable
ITGA2,-0.103110840013344,0.108528695480022,0.382059287052153,stable
CLK2,-0.103175899203016,0.000644957632913554,0.0122042757039246,stable
FOXN3,-0.103372525958359,0.0473557159297793,0.239205070878356,stable
DUSP18,-0.103445521127584,0.0492595349672724,0.244060881238689,stable
ZC3H7B,-0.103507015457628,0.104730634468219,0.375982898623855,stable
NFKB1,-0.103534958670952,0.0729808121402833,0.307414695934811,stable
SSR1,-0.103553316136866,0.0987565842441303,0.362740530589017,stable
ARID1A,-0.103636415836739,0.216694484433498,0.536912036207693,stable
SLC39A6,-0.103706231790232,0.00747425937278897,0.0746448909909905,stable
REV3L,-0.103858975471072,0.129182981873394,0.417318385417644,stable
UBA2,-0.103884372405358,0.0697799759614272,0.299663801929901,stable
MECP2,-0.104111084795002,0.200144154157357,0.517571851157084,stable
GBP1,-0.104165134110242,0.0401490139433605,0.219294703504753,stable
HPS4,-0.104197329793064,0.0719891712286192,0.305247012912787,stable
IFNGR1,-0.104199705126577,0.459867271324043,0.762711165313481,stable
FAM198B,-0.104270238539538,0.129291923425718,0.417559966170666,stable
ICAM4,-0.104274929846406,0.127708103649132,0.414745977419498,stable
PICALM,-0.104320381479722,0.158415461845395,0.461642616232763,stable
SCO1,-0.1044669802655,0.0319937565415014,0.189653055313556,stable
ZMAT1,-0.104550354266771,0.00285864745204573,0.0374133902075021,stable
EDEM3,-0.104553185103036,0.0599023880847078,0.274147561383392,stable
CDK17,-0.104558858563391,0.000961899749507185,0.0163555635779539,stable
CREBRF,-0.104580577209798,0.0532773271213464,0.255296764692802,stable
S100PBP,-0.104590366257943,0.0200032398889437,0.143666042539629,stable
DGCR2,-0.104615697253326,0.371718292929702,0.692125879997927,stable
PPP1R10,-0.104686094720929,0.128929286742631,0.417049907685079,stable
ALPK3,-0.104753629123265,0.00263123231571794,0.0352677454247106,stable
CC2D1A,-0.104865292336687,0.047557473856747,0.239728890896856,stable
BCO2,-0.104909717048452,0.000226859949189416,0.00540572323370648,stable
C1RL,-0.104922880066251,0.0456478553949039,0.235584386273279,stable
ZNF721,-0.104924939460221,0.028390281994002,0.176380255296082,stable
NUDT3,-0.105035930093498,0.0316966645671019,0.188636819702168,stable
PGM1,-0.105044655038541,0.23492547219621,0.557942291067898,stable
SCNN1G,-0.105123648829556,0.0984073307834026,0.361675048555717,stable
ASAP3,-0.105131039472881,0.0212108570555048,0.149269727487905,stable
DIDO1,-0.105151754283826,0.109907248233907,0.384518088841237,stable
RALGAPA1,-0.105153375320974,0.206389046653162,0.523966709509501,stable
NPC2,-0.105171745753417,0.448206543413486,0.752179679665905,stable
RBMS2,-0.105222254413874,0.360308778853638,0.682588454241724,stable
VSIG10,-0.105272092659378,0.212059885410307,0.531066175337498,stable
TAF15,-0.105367859493172,0.0703311920094619,0.300920017894176,stable
ADCY9,-0.105387866874,0.198694096629467,0.516011730729864,stable
ZBTB38,-0.105416535177313,0.373060866917186,0.693397924132812,stable
LRCH3,-0.105518096746375,0.0101933755150592,0.091949352374433,stable
FZD8,-0.105663409123798,0.0941471869566249,0.35323978310552,stable
SPG20,-0.105677003999184,0.217101041031229,0.537432791730608,stable
SLC22A23,-0.105758511843106,0.000811813921814185,0.0143820483771835,stable
CYFIP1,-0.105787064034207,0.305807665500885,0.634021966736684,stable
MON1B,-0.105924992480388,0.020172877753926,0.1443458100584,stable
TMC7,-0.10592524385542,0.00132074159293733,0.0207516005553546,stable
GBF1,-0.105934114013956,0.0350614773101907,0.201311178318352,stable
ATXN7,-0.105934419099958,0.0248016934779446,0.163701890428939,stable
SPG11,-0.106220814327493,0.128204975980472,0.416028039921765,stable
MAFB,-0.106337455577126,0.00399269228193759,0.0480063884827554,stable
ZBTB44,-0.106374529553299,0.158591900274274,0.461779652024897,stable
C10orf118,-0.106385970729784,0.300344658011906,0.627718208463771,stable
ETS2,-0.106425228205394,0.0959162337466506,0.357354477695537,stable
EPS8L1,-0.106442434885496,0.0678970857679915,0.295072560359298,stable
ACOX1,-0.106449607150604,0.138489918059524,0.431182803231018,stable
SMARCA1,-0.106559310843585,0.205831601180234,0.523297526559933,stable
ACSL4,-0.106594079514214,0.101700603883026,0.369227259241496,stable
TRIM8,-0.106617628307543,0.19279663297349,0.508686820951423,stable
PTBP3,-0.106633757343674,0.0866340764597374,0.338771866019341,stable
WBP5,-0.106641010001579,0.211029341886616,0.530165730204237,stable
EXOC7,-0.106650970398576,0.118986170031329,0.401127121473514,stable
STK3,-0.106673111876843,0.133381706767085,0.424123507493684,stable
PHF10,-0.106716446867272,0.155809196871505,0.458216327473086,stable
WDR19,-0.106718134574205,0.00832397985873392,0.08024631687158,stable
HMGXB3,-0.106721858839131,0.0247136873235985,0.163385675415721,stable
NR1D2,-0.106785881882903,0.157226298567313,0.46012312034638,stable
ZNF692,-0.106787236199557,0.000533984034299232,0.0105451063574698,stable
SMG6,-0.106872689200305,0.00819178250652654,0.0792845204748855,stable
RNF40,-0.106874658868773,0.0303445147793088,0.183538519872474,stable
WDR73,-0.10692517001012,0.051776111079817,0.250488394598807,stable
CTTNBP2NL,-0.106978250033644,0.0837657168618476,0.332128486188526,stable
CALCOCO1,-0.106978616007719,0.33407341532583,0.658982318693391,stable
DIAPH3,-0.107229882335201,0.0433912059698225,0.229221223281985,stable
BAG3,-0.107287395136496,0.133639628125063,0.424297730149732,stable
BBIP1,-0.107312639104438,0.0123604906902491,0.103831158062139,stable
KRIT1,-0.107360716183818,0.0635594479708999,0.283351820567571,stable
CAPRIN2,-0.107435125762701,0.0110284254993682,0.096107220795715,stable
CASC3,-0.107502003599542,0.0125853625089861,0.104909442531142,stable
GAB1,-0.107590753989342,0.250305573173318,0.575454835006196,stable
ADPGK,-0.107590901210834,0.0727063011700288,0.306819771621338,stable
XPA,-0.107599374782286,0.0760369809996754,0.314805830186162,stable
TIAL1,-0.107599650960873,0.237532803721656,0.56032439071662,stable
DCTN4,-0.107650233372666,0.193777374143828,0.509843870325905,stable
STAG2,-0.107680529567187,0.144125030241191,0.439763744802919,stable
VPS36,-0.107702674636149,0.285795817014805,0.613121808913475,stable
FBXO9,-0.107796654798974,0.156487638278185,0.459170640977566,stable
MTHFR,-0.107878653279835,0.0387690539247759,0.214762143635778,stable
CDK5RAP3,-0.107958570400781,0.22339310672241,0.544021453137506,stable
TRMT13,-0.108138788505868,0.00158389238613702,0.0239919461315229,stable
GIGYF2,-0.108211273210419,0.0627006672037571,0.281784174962767,stable
ZNF91,-0.108252675272175,0.0815851153658291,0.327700447100769,stable
DDB1,-0.108262491037081,0.129484766650383,0.417796350661471,stable
C12orf23,-0.108322102472133,0.00585950821746035,0.0628016969311587,stable
TLE4,-0.108477613276939,0.00156261186169252,0.0237845277374352,stable
PIAS3,-0.10848396615341,0.00264407595600934,0.0353716604830616,stable
TMEM168,-0.108590337910734,0.0250560761520298,0.16427628425677,stable
C1orf116,-0.108632293922314,0.55181968675754,0.823217458008808,stable
CYBRD1,-0.108806207754826,0.605436873372542,0.850869204426989,stable
SMG1,-0.108841268390129,0.277201316462186,0.605455141238369,stable
PCNXL4,-0.108991032819368,0.0474402734526405,0.239523084211441,stable
FAM13A,-0.109004164573241,0.0796161032834554,0.323272092631689,stable
DDIT3,-0.109019935336575,0.132375187331525,0.422951185228404,stable
SATB1,-0.109096050591553,0.0158455211705167,0.122292959399101,stable
STAT6,-0.109171074264754,0.114827667484164,0.394005120285525,stable
WNK1,-0.109211953716479,0.507909423535678,0.794762518343591,stable
GTF2IRD2B,-0.109222801163986,0.0118939032236775,0.100985592383742,stable
MYO1B,-0.109532367917089,0.570769646164824,0.832488742956546,stable
DIS3L2,-0.109594462171763,0.00840880541578025,0.0807456696013337,stable
CELSR2,-0.109673861409287,0.00659011663071902,0.0682225388835597,stable
UBE4A,-0.10983366358626,0.0840960269824176,0.332898262251643,stable
SKIC3,-0.1098433064579,0.347057636787219,0.67177735253348,stable
H2AC6,-0.109865690951134,0.210799817313292,0.530084418689556,stable
TRANK1,-0.110021799943806,0.000815860950185573,0.0144120900660382,stable
ACSS2,-0.11002767907326,0.0689709983881818,0.298019372262176,stable
ARMC8,-0.110039715600472,0.0277152370536996,0.17418563380176,stable
AP1M1,-0.110199610692229,0.139891819732345,0.432482955085529,stable
PHYKPL,-0.110216241603959,0.07637369387021,0.315829510781274,stable
XRN1,-0.110281555493435,0.157543007841155,0.460168632700186,stable
NT5C2,-0.110312889236003,0.122785332259185,0.406927842597642,stable
ZNF451,-0.11032817327881,0.0972126847982133,0.358931257507358,stable
PKP4,-0.110409408982491,0.0220462146531346,0.152149808155909,stable
ANK3,-0.110446695317493,0.0153158132517261,0.119936259570211,stable
CAMK2G,-0.110621449072761,0.22015666581847,0.54039503977308,stable
PHC3,-0.110758895809754,0.048955364412408,0.243464187664949,stable
LARP4,-0.11088119612224,0.144525053210979,0.440567144750876,stable
SMYD3,-0.111222607341882,0.0575905177873489,0.267167548171747,stable
ATP2A2,-0.1112642953982,0.205912468054591,0.523297526559933,stable
DVL3,-0.11130331763856,0.066374002078871,0.291435273495732,stable
ZNF800,-0.11130536444184,0.0456997727918649,0.235610037934384,stable
RHOU,-0.111374453091386,0.0419759959231646,0.225652527111387,stable
SNX21,-0.111514744790975,0.117073329611422,0.397971184974977,stable
IFNAR1,-0.111541339501976,0.333890587640308,0.658834308848285,stable
ELF1,-0.111616023444617,0.26817762077248,0.594415818009572,stable
ULK3,-0.111835491536424,0.0623498426600891,0.280933827218115,stable
RBM23,-0.111840460536354,0.126247672534631,0.41219325562589,stable
ENO2,-0.111842832926972,0.17487510820852,0.485503820745161,stable
PRKAG1,-0.111894853334378,0.0514822033358603,0.250027196494857,stable
ESRRA,-0.111936902974772,0.0857595392017851,0.336540804880456,stable
KDM5A,-0.11196594638749,0.204876924386446,0.522515235489237,stable
LINC00657,-0.11198612276481,0.456404385730501,0.760404417496203,stable
SEC63,-0.112078567497359,0.34951981502752,0.673581935818446,stable
CMTR2,-0.112093781517709,0.0119882346133115,0.101344522761493,stable
SIRT7,-0.112140079450811,0.0415381962203415,0.224276903974141,stable
AP3B1,-0.112166590354319,0.0716475502488173,0.304527000779396,stable
BTBD7,-0.112168492518204,0.0779313966912299,0.319861490563964,stable
NUP50,-0.112186958693459,0.0175481115828425,0.130656965297442,stable
FZD2,-0.112228681251076,0.0355496357917712,0.203064835475986,stable
KIAA0232,-0.112250354618526,0.123671534174779,0.408363272218396,stable
ATP5F1EP2,-0.112445688725467,0.00896338519195896,0.0840893481093679,stable
RAB6A,-0.112474304125326,0.369941585959857,0.690765014392771,stable
THRAP3,-0.112549849511452,0.0537567653003178,0.256164328007623,stable
BROX,-0.112570562720576,0.0618057114332344,0.279152328815756,stable
MYO19,-0.112665926349056,0.000532745474897278,0.0105376710115604,stable
HEXIM1,-0.112721594953342,0.0946077963001897,0.354564795854108,stable
DNAJB12,-0.112732312733292,0.0947084045476251,0.354564795854108,stable
KHNYN,-0.112747304940196,0.0111297078547168,0.0967635482333277,stable
FAM193B,-0.112918465523124,0.00983888123750366,0.090090250372468,stable
KLF9,-0.113039442723718,0.0670480948088809,0.292922055376612,stable
DUSP8,-0.113041523368791,0.0822430451494327,0.329053468608794,stable
RASSF8,-0.113058005275579,0.218886577401213,0.539558282345719,stable
MGRN1,-0.113345364347576,0.0855822917375243,0.336193208118269,stable
AP2A2,-0.113425069008308,0.122911776867671,0.407064091148852,stable
MSH6,-0.113461125955047,0.00849657133968391,0.0813966207337744,stable
DNAJC16,-0.113484683232728,0.0132320705837576,0.108269914344829,stable
DNM1L,-0.113538968723055,0.0348536246019618,0.200494450416179,stable
HNRNPA2B1,-0.11354111595222,0.457968813187461,0.761309286164009,stable
SPOP,-0.113635093999007,0.180824349594292,0.493061978460991,stable
ZC3H12C,-0.113693684004152,0.0362655949609224,0.20581294954864,stable
CLIP4,-0.113699708286661,0.0831032120824428,0.330789210190746,stable
PTPRM,-0.113700837006835,0.145132998320789,0.441418543711693,stable
USP8,-0.113788660210265,0.158737692562865,0.461901788090059,stable
TMEM87B,-0.113842792090978,0.0781592301969103,0.32039518106205,stable
GIGYF1,-0.113865620618008,0.00792846594049612,0.0774101978088056,stable
CLASRP,-0.113879911325976,0.0373609020113462,0.209495259718668,stable
ESRP1,-0.113946675827138,0.216562300904747,0.536860183788202,stable
STK33,-0.113948598237107,0.0114886951062407,0.0990393575308084,stable
CYP20A1,-0.113997449244315,0.112875853930334,0.389332516491085,stable
EIF3B,-0.114024326983646,0.00696394872572877,0.0708803573882668,stable
IKBKB,-0.114041979116517,0.0131864819608784,0.10810969516417,stable
DIP2B,-0.114055805894941,0.00632132700840197,0.0662709274019774,stable
ZMYND11,-0.114099293247752,0.0747346565532974,0.311504809334898,stable
MEGF9,-0.114176260847677,0.401648947761453,0.716857459108776,stable
UCKL1,-0.114220411072612,0.0491270545581095,0.243919218082181,stable
ACACA,-0.114304121007347,0.0254952166329084,0.165431318133535,stable
FAM76A,-0.114312880076162,0.0296152882164564,0.181371384347677,stable
LPIN2,-0.114329887902087,0.215398374879355,0.535032825860078,stable
CMC2,-0.114417884416676,0.0796880819089068,0.323301398358605,stable
RDH13,-0.114459001835316,0.00418178104358142,0.0492942058599222,stable
GAPVD1,-0.114484094162475,0.286497582824284,0.614031963519383,stable
TRPC4AP,-0.114600765646523,0.181834000487294,0.494605010020581,stable
RC3H1,-0.114672030025234,0.0978720292814218,0.360466310917777,stable
KIAA0368,-0.114757516100882,0.158434982021827,0.461642616232763,stable
SHOC2,-0.114801990037112,0.0914455495190468,0.347061465673271,stable
CPSF7,-0.114939011634252,0.0497000051384969,0.245269625681464,stable
MPDZ,-0.114972156154666,0.0328414008692179,0.193099222811601,stable
INTS3,-0.115059224484656,0.0382565843118246,0.21324600393422,stable
EEIG1,-0.115105623697298,0.0436824206440133,0.230161168082939,stable
PLAGL1,-0.115132930443134,0.0114130538329304,0.0986656082416842,stable
NECAP1,-0.115160741010963,0.00364057575403278,0.0448161107928466,stable
CHD4,-0.115232561979343,0.206975522584376,0.524704734065659,stable
AZIN1,-0.11529848753766,0.0896539511465102,0.343659422645011,stable
ABHD11,-0.115310896235859,0.0631876467298954,0.282848937799842,stable
POMT1,-0.115349949102494,0.023979192780493,0.15964074501803,stable
FAM73A,-0.115493280727964,0.0975382252878267,0.359778897380324,stable
ITPR3,-0.115518633722082,0.26579878654179,0.591179833822205,stable
UHMK1,-0.115583438140921,0.0298290405470469,0.18213296286069,stable
CEBPB,-0.115605212127752,0.336923270560563,0.662359289053124,stable
DNAJC3,-0.115669557459451,0.148716744654643,0.447101201834323,stable
MTF2,-0.115675006091707,0.0179307599140252,0.132712119497454,stable
RIPK4,-0.115701571779833,0.00887938494612892,0.0835931677290025,stable
LRCH4,-0.115727374262667,0.0467715491139574,0.237333091062273,stable
WDR11,-0.115898926420529,0.111400195463211,0.386533065382426,stable
TMEM50B,-0.115968211851263,0.224959071921899,0.546156841146632,stable
GALC,-0.116022290178631,0.0870165221436365,0.338862684512205,stable
DYNC1I2,-0.11612202635267,0.399108496757926,0.714409469083158,stable
EPN2,-0.116314318521477,0.106199509776963,0.378589328525401,stable
PRKCI,-0.116330776817182,0.289430782692771,0.616588542948686,stable
GGA1,-0.116442606977052,0.0368183776912053,0.207214785089964,stable
ARHGAP44,-0.116579955172848,0.163482836530457,0.468885412550734,stable
EVL,-0.116668561959247,0.0303359550741196,0.183538519872474,stable
ZCCHC8,-0.116700051179401,0.00561982438126572,0.0612816531994578,stable
HNRNPH3,-0.116771288315276,0.0864891398433786,0.338642935760878,stable
NUP160,-0.11682377389415,0.0255062733582238,0.165431318133535,stable
ASCC3,-0.116908282315272,0.0573931477292221,0.266694260606432,stable
CLMN,-0.116918460157588,0.0218364734461985,0.151503863286929,stable
ENTPD4,-0.116921657326489,0.00203357938048678,0.0289052027291517,stable
CASP4,-0.116954078874953,0.217093024968902,0.537432791730608,stable
ZCCHC10,-0.117068130967525,0.00708194998849158,0.0715500467969644,stable
ATP10D,-0.11710785506391,0.0458117257737261,0.23569717489359,stable
SIN3B,-0.11711898536993,0.0077222583775375,0.0760651784101679,stable
ZNF302,-0.117134247632439,0.0354887752497191,0.202896228173758,stable
POGK,-0.117236858676866,0.283027890469887,0.610737176202095,stable
TRIOBP,-0.1173009504962,0.0608971747544124,0.277336622601591,stable
DYNC1LI2,-0.11732237879475,0.321811182286349,0.648189617972734,stable
