"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0050807","regulation of synapse organization","15/428","177/10170",0.0847457627118644,2.01370188499921,2.85158216052071,0.00770319652480152,0.347221583355428,0.337014847960066,"ABI2/AGRN/FARP1/OGT/DOCK4/PTPN1/LIN7A/NEDD4L/NF1/NEDD9/SETD5/CC2D1A/DOCK1/HOMER1/RAB17",15,"6"
"GO:0009952","anterior/posterior pattern specification","10/428","98/10170",0.102040816326531,2.42466145336639,2.97032382508516,0.00804957807975563,0.358355290809862,0.347821275051169,"SMAD2/EPB41L5/KMT2A/BPTF/KAT2A/RBPJ/PRKDC/COBL/PLXNA2/CELSR2",10,"6"
"GO:0022618","protein-RNA complex assembly","14/428","162/10170",0.0864197530864197,2.05347871235722,2.8329999622231,0.00836128011162695,0.365059905783537,0.354328804837044,"SCAF11/AGO3/RBM5/DDX39B/LUC7L3/SRSF10/MDN1/LUC7L/CELF2/CELF1/PRKDC/SFSWAP/SF3B1/PRP4K",14,"6"
"GO:0071559","response to transforming growth factor beta","16/428","196/10170",0.0816326530612245,1.93972916269311,2.78440883971694,0.00854571518744212,0.365059905783537,0.354328804837044,"GCNT2/SMAD2/ZFP36L1/EPB41L5/ZNF451/CFLAR/NFKBIZ/OGT/KMT2A/FLCN/STAT3/ITGB6/ITGA3/ZFYVE9/NPNT/NKX2-1",16,"6"
"GO:0061333","renal tubule morphogenesis","6/428","43/10170",0.13953488372093,3.31558356878939,3.18926955835589,0.0087279174167465,0.365059905783537,0.354328804837044,"COL4A1/AHI1/DLG1/VEGFA/LAMA5/NPNT",6,"6"
"GO:0030900","forebrain development","18/428","231/10170",0.0779220779220779,1.85155965529797,2.74401617909127,0.00873186312810658,0.365059905783537,0.354328804837044,"ATRX/PHACTR1/VPS13B/TACC1/SLC38A2/ATP2B4/NF1/SRGAP2/NUMB/KAT2A/RBPJ/SETD2/SECISBP2/SYNE2/EGFR/EFHC1/PLXNA1/NKX2-1",18,"6"
"GO:0097484","dendrite extension","4/428","20/10170",0.2,4.75233644859813,3.52063250352775,0.00876321668068621,0.365059905783537,0.354328804837044,"NEDD4L/ITSN2/SPAG9/SYT17",4,"6"
"GO:0021537","telencephalon development","14/428","163/10170",0.0858895705521472,2.04088068344705,2.80788778056657,0.0088076017202351,0.365059905783537,0.354328804837044,"PHACTR1/VPS13B/TACC1/SLC38A2/ATP2B4/NF1/SRGAP2/NUMB/KAT2A/SECISBP2/SYNE2/EGFR/EFHC1/NKX2-1",14,"6"
"GO:0050803","regulation of synapse structure or activity","15/428","180/10170",0.0833333333333333,1.98014018691589,2.78085695793989,0.00893837145307379,0.366270084770274,0.355503410065435,"ABI2/AGRN/FARP1/OGT/DOCK4/PTPN1/LIN7A/NEDD4L/NF1/NEDD9/SETD5/CC2D1A/DOCK1/HOMER1/RAB17",15,"6"
"GO:0070646","protein modification by small protein removal","10/428","100/10170",0.1,2.37616822429907,2.8986363628882,0.00923986131184763,0.371817132154989,0.360887399484875,"SENP6/USP40/USP33/USP34/USP48/USP8/OTUD4/USP24/USP54/OTUD7B",10,"6"
"GO:0072001","renal system development","16/428","198/10170",0.0808080808080808,1.92013593882753,2.74050374288276,0.00937719723453039,0.371817132154989,0.360887399484875,"COL4A1/IFT88/SMAD2/IL6R/CFLAR/AHI1/FLCN/DLG1/NF1/NIPBL/VEGFA/COL4A4/ITGA3/COL4A3/LAMA5/NPNT",16,"6"
"GO:0072111","cell proliferation involved in kidney development","3/428","11/10170",0.272727272727273,6.48045879354291,3.81175277111151,0.00948618307217387,0.371817132154989,0.360887399484875,"IL6R/CFLAR/FLCN",3,"6"
"GO:0098935","dendritic transport","3/428","11/10170",0.272727272727273,6.48045879354291,3.81175277111151,0.00948618307217387,0.371817132154989,0.360887399484875,"KIFC2/PURA/RAB17",3,"6"
"GO:0001952","regulation of cell-matrix adhesion","9/428","86/10170",0.104651162790698,2.48668767659205,2.90194711883,0.00995056240406984,0.385825032570708,0.374483531335962,"UTRN/EPB41L5/PEAK1/MACF1/NF1/EMP2/VEGFA/LIMCH1/PHLDB2",9,"6"
"GO:0043488","regulation of mRNA stability","12/428","135/10170",0.0888888888888889,2.11214953271028,2.72651772332421,0.0114093466111874,0.413451524875819,0.401297930411915,"ZFP36L1/SAMD4A/SAMD4B/RC3H1/FUS/DCP2/LARP4B/QKI/CELF1/SECISBP2/SCGB1A1/TNRC6A",12,"6"
"GO:0035051","cardiocyte differentiation","9/428","88/10170",0.102272727272727,2.43017204757859,2.82418551131173,0.0114905561827795,0.413451524875819,0.401297930411915,"ALPK3/AKAP13/MEF2A/KAT2A/RBPJ/VEGFA/SYNE1/EGFR/NEBL",9,"6"
"GO:0048639","positive regulation of developmental growth","9/428","88/10170",0.102272727272727,2.43017204757859,2.82418551131173,0.0114905561827795,0.413451524875819,0.401297930411915,"AGRN/RUFY3/MACF1/NEDD4L/NIPBL/ITSN2/RBPJ/VEGFA/SYT17",9,"6"
"GO:0034063","stress granule assembly","5/428","33/10170",0.151515151515152,3.60025488530161,3.1358487922733,0.011561506810281,0.413451524875819,0.401297930411915,"PRKAA1/ATXN2/ATXN2L/PRRC2C/TIA1",5,"6"
"GO:0048704","embryonic skeletal system morphogenesis","5/428","33/10170",0.151515151515152,3.60025488530161,3.1358487922733,0.011561506810281,0.413451524875819,0.401297930411915,"SMAD2/DLG1/NIPBL/SETD2/DYNC2I1",5,"6"
"GO:0048589","developmental growth","27/428","404/10170",0.0668316831683168,1.58803321920977,2.52796542089696,0.0117035836885956,0.413451524875819,0.401297930411915,"ATRX/SMAD2/ZFP36L1/VPS13B/EPB41L5/AGRN/RUFY3/STK3/CFLAR/MACF1/SCAPER/LIN7A/NEDD4L/NIPBL/ITSN2/KAT2A/RBPJ/VEGFA/SPAG9/ULK1/STAT3/VPS13A/COBL/SYT17/WWC2/PLXNA1/PKDCC",27,"6"
"GO:0006939","smooth muscle contraction","6/428","46/10170",0.130434782608696,3.09934985778139,2.99105647519181,0.0120688125795409,0.413451524875819,0.401297930411915,"DOCK4/DOCK5/ATP2B4/DLG1/APBB2/NPNT",6,"6"
"GO:0018108","peptidyl-tyrosine phosphorylation","11/428","120/10170",0.0916666666666667,2.17815420560748,2.72111361664417,0.0121705838369081,0.413451524875819,0.401297930411915,"IL6R/ABI2/PARP14/RICTOR/PTPN1/NEDD9/VEGFA/ARHGEF2/PLCG2/EGFR/PKDCC",11,"6"
"GO:0000226","microtubule cytoskeleton organization","30/428","463/10170",0.0647948164146868,1.5396338386387,2.49105950171675,0.0122349954972449,0.413451524875819,0.401297930411915,"ATRX/DYNC1LI2/AKAP9/PRKAA1/GCC2/MARK3/TACC1/SENP6/STARD9/USP33/PPFIBP1/EML4/DLG1/DST/SRGAP2/SON/KAT2A/CCNL1/ZNF207/SETD2/ARHGEF2/SYNE2/CCNL2/TTLL7/EFHC1/NCKAP5/HTT/PHLDB2/HOOK2/CENATAC",30,"6"
"GO:0031643","positive regulation of myelination","3/428","12/10170",0.25,5.94042056074766,3.58911508988443,0.012258480265358,0.413451524875819,0.401297930411915,"QKI/MYRF/WASF3",3,"6"
"GO:0007064","mitotic sister chromatid cohesion","4/428","22/10170",0.181818181818182,4.32030586236194,3.26765463551172,0.0123829075669962,0.413451524875819,0.401297930411915,"ATRX/POGZ/NIPBL/SMC5",4,"6"
"GO:0033962","P-body assembly","4/428","22/10170",0.181818181818182,4.32030586236194,3.26765463551172,0.0123829075669962,0.413451524875819,0.401297930411915,"LIMD1/RC3H1/ATXN2/TNRC6A",4,"6"
"GO:0070536","protein K63-linked deubiquitination","4/428","22/10170",0.181818181818182,4.32030586236194,3.26765463551172,0.0123829075669962,0.413451524875819,0.401297930411915,"USP33/USP8/OTUD4/OTUD7B",4,"6"
"GO:1904752","regulation of vascular associated smooth muscle cell migration","4/428","22/10170",0.181818181818182,4.32030586236194,3.26765463551172,0.0123829075669962,0.413451524875819,0.401297930411915,"DOCK4/DOCK5/PTPN1/NF1",4,"6"
"GO:2000737","negative regulation of stem cell differentiation","4/428","22/10170",0.181818181818182,4.32030586236194,3.26765463551172,0.0123829075669962,0.413451524875819,0.401297930411915,"CDK12/CDK13/N4BP2L2/STAT3",4,"6"
"GO:0018212","peptidyl-tyrosine modification","11/428","121/10170",0.0909090909090909,2.16015293118097,2.69081257887706,0.0128996712220598,0.425009333327463,0.412515991859711,"IL6R/ABI2/PARP14/RICTOR/PTPN1/NEDD9/VEGFA/ARHGEF2/PLCG2/EGFR/PKDCC",11,"6"
"GO:0048638","regulation of developmental growth","15/428","188/10170",0.0797872340425532,1.89587890236628,2.59870149728645,0.0130097990486734,0.425009333327463,0.412515991859711,"AGRN/RUFY3/STK3/MACF1/LIN7A/NEDD4L/NIPBL/ITSN2/RBPJ/VEGFA/SPAG9/ULK1/STAT3/SYT17/WWC2",15,"6"
"GO:0022029","telencephalon cell migration","5/428","34/10170",0.147058823529412,3.49436503573392,3.05353648419369,0.0130986732651846,0.425009333327463,0.412515991859711,"SRGAP2/SYNE2/EGFR/EFHC1/NKX2-1",5,"6"
"GO:0007044","cell-substrate junction assembly","8/428","75/10170",0.106666666666667,2.53457943925234,2.7957851302961,0.0132005117395108,0.425009333327463,0.412515991859711,"EPB41L5/PEAK1/MACF1/DST/VEGFA/LIMCH1/LAMA3/PHLDB2",8,"6"
"GO:0048568","embryonic organ development","18/428","242/10170",0.0743801652892562,1.76739785278443,2.53241177375954,0.0136741772516792,0.432617379812713,0.419900396379505,"SMAD2/ZFP36L1/STK3/AHI1/KMT2A/DLG1/BPTF/NIPBL/RBPJ/SETD2/VEGFA/MYO6/TEAD1/COBL/EGFR/RNF207/PKDCC/DYNC2I1",18,"6"
"GO:0045995","regulation of embryonic development","7/428","61/10170",0.114754098360656,2.7267504213268,2.83515844923224,0.0136767557677896,0.432617379812713,0.419900396379505,"TRIP12/NIPBL/KAT2A/YEATS2/LAMA3/LAMA5/PHLDB2",7,"6"
"GO:0140588","chromatin looping","12/428","139/10170",0.0863309352517986,2.05136825119344,2.61593584412648,0.0141587353184215,0.442180743977042,0.42918264113135,"ATRX/CHD2/CHD9/NAV2/DDX5/SMCHD1/DDX39B/DDX17/SMC5/RNF213/ATP13A4/SPG7",12,"6"
"GO:0060485","mesenchyme development","15/428","190/10170",0.0789473684210526,1.87592228234137,2.55454789572007,0.0142243389632105,0.442180743977042,0.42918264113135,"GCNT2/SMAD2/ZFP36L1/EPB41L5/MDM4/DDX5/DDX17/EMP2/QKI/RBPJ/VEGFA/SEMA3B/LAMA5/PHLDB2/NKX2-1",15,"6"
"GO:0018105","peptidyl-serine phosphorylation","10/428","107/10170",0.0934579439252336,2.22071796663464,2.6606051945337,0.0144874401867323,0.446510336011594,0.433384962850965,"AKAP9/CSNK1A1/NSD1/LMTK2/MARK3/RAF1/RICTOR/PRKDC/ULK1/EGFR",10,"6"
"GO:0045814","negative regulation of gene expression, epigenetic","12/428","140/10170",0.0857142857142857,2.03671562082777,2.58886938211428,0.0149189269267656,0.452081096621149,0.438791968434283,"ATRX/BAZ2A/UBR5/SMCHD1/CREBZF/KMT2A/DOT1L/UBR2/TRIP12/EPC1/ZNF91/UHRF2",12,"6"
"GO:0099173","postsynapse organization","12/428","140/10170",0.0857142857142857,2.03671562082777,2.58886938211428,0.0149189269267656,0.452081096621149,0.438791968434283,"ABI2/FARP1/DOCK4/PTPN1/DLG1/NF1/NEDD9/CC2D1A/DOCK1/HOMER1/ITGA3/LAMA5",12,"6"
"GO:0016358","dendrite development","13/428","157/10170",0.0828025477707006,1.96752782903744,2.56075558848469,0.0150977942525204,0.453138076728063,0.439817878133173,"PHACTR1/CUX1/ABI2/FARP1/TRAK1/MEF2A/NEDD4L/SRGAP2/CC2D1A/SYNE1/COBL/RAB17/CELSR2",13,"6"
"GO:0099625","ventricular cardiac muscle cell membrane repolarization","3/428","13/10170",0.230769230769231,5.48346513299784,3.390312197828,0.0154460489105159,0.453138076728063,0.439817878133173,"AKAP9/DLG1/RNF207",3,"6"
"GO:0001822","kidney development","15/428","192/10170",0.078125,1.85638142523364,2.51092100084161,0.0155250534287604,0.453138076728063,0.439817878133173,"IFT88/SMAD2/IL6R/CFLAR/AHI1/FLCN/DLG1/NF1/NIPBL/VEGFA/COL4A4/ITGA3/COL4A3/LAMA5/NPNT",15,"6"
"GO:0048762","mesenchymal cell differentiation","13/428","158/10170",0.0822784810126582,1.95507512125872,2.53596117813078,0.0158460433428373,0.453138076728063,0.439817878133173,"GCNT2/SMAD2/EPB41L5/DDX5/DDX17/EMP2/QKI/RBPJ/VEGFA/SEMA3B/LAMA5/PHLDB2/NKX2-1",13,"6"
"GO:0031623","receptor internalization","9/428","93/10170",0.0967741935483871,2.29951763641845,2.63873008400975,0.016115097442444,0.453138076728063,0.439817878133173,"AHI1/NEDD4L/ATXN2/NUMB/VEGFA/SYNE1/PLCG2/SYT17/ENTREP1",9,"6"
"GO:1903008","organelle disassembly","7/428","63/10170",0.111111111111111,2.64018691588785,2.73709222216066,0.0161519172628678,0.453138076728063,0.439817878133173,"NEMF/PRKAA1/TCF25/ASCC2/KLC1/NEDD9/SKIC3",7,"6"
"GO:0006110","regulation of glycolytic process","5/428","36/10170",0.138888888888889,3.30023364485981,2.89780860301952,0.0165742539071056,0.453138076728063,0.439817878133173,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0021885","forebrain cell migration","5/428","36/10170",0.138888888888889,3.30023364485981,2.89780860301952,0.0165742539071056,0.453138076728063,0.439817878133173,"SRGAP2/SYNE2/EGFR/EFHC1/NKX2-1",5,"6"
"GO:0030811","regulation of nucleotide catabolic process","5/428","36/10170",0.138888888888889,3.30023364485981,2.89780860301952,0.0165742539071056,0.453138076728063,0.439817878133173,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0033121","regulation of purine nucleotide catabolic process","5/428","36/10170",0.138888888888889,3.30023364485981,2.89780860301952,0.0165742539071056,0.453138076728063,0.439817878133173,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0048260","positive regulation of receptor-mediated endocytosis","5/428","36/10170",0.138888888888889,3.30023364485981,2.89780860301952,0.0165742539071056,0.453138076728063,0.439817878133173,"AHI1/DGKD/VEGFA/SYNE1/PLCG2",5,"6"
"GO:0007435","salivary gland morphogenesis","4/428","24/10170",0.166666666666667,3.96028037383178,3.04318239813429,0.0168387416199558,0.453138076728063,0.439817878133173,"BTBD7/EGFR/LAMA5/PLXNA1",4,"6"
"GO:0035331","negative regulation of hippo signaling","4/428","24/10170",0.166666666666667,3.96028037383178,3.04318239813429,0.0168387416199558,0.453138076728063,0.439817878133173,"LIMD1/MARK3/WWC2/WTIP",4,"6"
"GO:0086009","membrane repolarization","4/428","24/10170",0.166666666666667,3.96028037383178,3.04318239813429,0.0168387416199558,0.453138076728063,0.439817878133173,"AKAP9/DLG1/NEDD4L/RNF207",4,"6"
"GO:1904738","vascular associated smooth muscle cell migration","4/428","24/10170",0.166666666666667,3.96028037383178,3.04318239813429,0.0168387416199558,0.453138076728063,0.439817878133173,"DOCK4/DOCK5/PTPN1/NF1",4,"6"
"GO:0007517","muscle organ development","15/428","195/10170",0.0769230769230769,1.82782171099928,2.44644023884216,0.0176459831755537,0.468505475932127,0.454733545691193,"UTRN/CHD2/VPS13B/PRKAA1/CFLAR/DDX5/CCNT2/MEF2A/DDX17/NF1/RBPJ/LUC7L/PAXBP1/HOMER1/LAMA5",15,"6"
"GO:0051893","regulation of focal adhesion assembly","6/428","50/10170",0.12,2.85140186915888,2.75063135520523,0.0177995702170553,0.468505475932127,0.454733545691193,"EPB41L5/PEAK1/MACF1/VEGFA/LIMCH1/PHLDB2",6,"6"
"GO:0090109","regulation of cell-substrate junction assembly","6/428","50/10170",0.12,2.85140186915888,2.75063135520523,0.0177995702170553,0.468505475932127,0.454733545691193,"EPB41L5/PEAK1/MACF1/VEGFA/LIMCH1/PHLDB2",6,"6"
"GO:0048565","digestive tract development","7/428","65/10170",0.107692307692308,2.55895039539899,2.64276022275163,0.0189288829529191,0.494347509545372,0.479815941045148,"SMAD2/EPB41L5/AHI1/NIPBL/COBL/EGFR/PKDCC",7,"6"
"GO:0060445","branching involved in salivary gland morphogenesis","3/428","14/10170",0.214285714285714,5.09178905206943,3.211092774352,0.0190555473729359,0.494347509545372,0.479815941045148,"BTBD7/LAMA5/PLXNA1",3,"6"
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","6/428","51/10170",0.117647058823529,2.79549202858714,2.6942427134592,0.0194806616440229,0.50176618491676,0.487016541100572,"ZFP36L1/SAMD4A/SAMD4B/RC3H1/DCP2/TNRC6A",6,"6"
"GO:0048259","regulation of receptor-mediated endocytosis","8/428","81/10170",0.0987654320987654,2.34683281412253,2.55075697524022,0.0202688729419336,0.515726298885837,0.500566291209215,"AHI1/ATXN2/NUMB/DGKD/VEGFA/SYNE1/PLCG2/SYT17",8,"6"
"GO:0018209","peptidyl-serine modification","10/428","113/10170",0.0884955752212389,2.10280373831776,2.47081467363384,0.0205321166074991,0.515726298885837,0.500566291209215,"AKAP9/CSNK1A1/NSD1/LMTK2/MARK3/RAF1/RICTOR/PRKDC/ULK1/EGFR",10,"6"
"GO:1903522","regulation of blood circulation","10/428","113/10170",0.0884955752212389,2.10280373831776,2.47081467363384,0.0205321166074991,0.515726298885837,0.500566291209215,"AKAP9/DOCK4/DOCK5/ATP2B4/MEF2A/PTPN1/DLG1/CELF2/EGFR/RNF207",10,"6"
"GO:2000147","positive regulation of cell motility","24/428","366/10170",0.0655737704918033,1.55814309790103,2.27940446948325,0.0207471544306106,0.515726298885837,0.500566291209215,"GCNT2/IL6R/EPB41L5/TNFRSF14/RUFY3/DOCK4/DOCK5/MALAT1/NIPBL/NUMB/NEDD9/VEGFA/ARHGEF2/SPAG9/SYNE2/STAT3/HDAC7/DOCK1/PLCG2/EGFR/DAPK2/ITGA3/SEMA3B/DUOX1",24,"6"
"GO:0043487","regulation of RNA stability","12/428","147/10170",0.0816326530612245,1.93972916269311,2.40546727145684,0.0211379480696446,0.515726298885837,0.500566291209215,"ZFP36L1/SAMD4A/SAMD4B/RC3H1/FUS/DCP2/LARP4B/QKI/CELF1/SECISBP2/SCGB1A1/TNRC6A",12,"6"
"GO:0048667","cell morphogenesis involved in neuron differentiation","22/428","329/10170",0.0668693009118541,1.5889270800784,2.27602382132025,0.0214763623428508,0.515726298885837,0.500566291209215,"PHACTR1/CUX1/ABI2/RUFY3/FARP1/KIFC2/TRAK1/USP33/MACF1/MEF2A/TRIO/NEDD4L/NUMB/VEGFA/CC2D1A/SYNE1/ULK1/COBL/SEMA3B/CELSR2/APBB2/NKX2-1",22,"6"
"GO:0150115","cell-substrate junction organization","8/428","82/10170",0.0975609756097561,2.31821290175519,2.51204198013873,0.0216663059343897,0.515726298885837,0.500566291209215,"EPB41L5/PEAK1/MACF1/DST/VEGFA/LIMCH1/LAMA3/PHLDB2",8,"6"
"GO:0072539","T-helper 17 cell differentiation","4/428","26/10170",0.153846153846154,3.65564342199856,2.84176892164656,0.0221823184132255,0.515726298885837,0.500566291209215,"IL6R/RC3H1/NFKBIZ/STAT3",4,"6"
"GO:0007018","microtubule-based movement","19/428","274/10170",0.0693430656934307,1.64770789276213,2.27804119253215,0.0224615739162994,0.515726298885837,0.500566291209215,"IFT88/DYNC1LI2/ASH1L/KIFC2/TRAK1/KLC1/KIFC3/STARD9/PURA/ATP2B4/DST/SYNE2/VPS13A/EFHC1/HTT/SPG7/RAB17/CELSR2/DYNC2I1",19,"6"
"GO:0010634","positive regulation of epithelial cell migration","5/428","39/10170",0.128205128205128,3.04636951833213,2.68365787729478,0.0228538702186277,0.515726298885837,0.500566291209215,"EPB41L5/DOCK5/DOCK1/PLCG2/ITGA3",5,"6"
"GO:0035196","miRNA processing","5/428","39/10170",0.128205128205128,3.04636951833213,2.68365787729478,0.0228538702186277,0.515726298885837,0.500566291209215,"SMAD2/AGO3/DDX5/ZC3H7A/STAT3",5,"6"
"GO:0072078","nephron tubule morphogenesis","5/428","39/10170",0.128205128205128,3.04636951833213,2.68365787729478,0.0228538702186277,0.515726298885837,0.500566291209215,"AHI1/DLG1/VEGFA/LAMA5/NPNT",5,"6"
"GO:1990089","response to nerve growth factor","5/428","39/10170",0.128205128205128,3.04636951833213,2.68365787729478,0.0228538702186277,0.515726298885837,0.500566291209215,"DYNC1LI2/PTPN1/BPTF/KAT2A/USP8",5,"6"
"GO:1990090","cellular response to nerve growth factor stimulus","5/428","39/10170",0.128205128205128,3.04636951833213,2.68365787729478,0.0228538702186277,0.515726298885837,0.500566291209215,"DYNC1LI2/PTPN1/BPTF/KAT2A/USP8",5,"6"
"GO:0002251","organ or tissue specific immune response","3/428","15/10170",0.2,4.75233644859813,3.04820648810787,0.0230904070086957,0.515726298885837,0.500566291209215,"IL6R/OTUD7B/RAB17",3,"6"
"GO:0043129","surfactant homeostasis","3/428","15/10170",0.2,4.75233644859813,3.04820648810787,0.0230904070086957,0.515726298885837,0.500566291209215,"LPCAT1/VEGFA/ITGB6",3,"6"
"GO:0097062","dendritic spine maintenance","3/428","15/10170",0.2,4.75233644859813,3.04820648810787,0.0230904070086957,0.515726298885837,0.500566291209215,"NEDD9/HOMER1/ITGA3",3,"6"
"GO:0001570","vasculogenesis","6/428","53/10170",0.113207547169811,2.69000176335743,2.58545011755943,0.0231604335331154,0.515726298885837,0.500566291209215,"ZFP36L1/EMP2/QKI/SETD2/VEGFA/HDAC7",6,"6"
"GO:0060537","muscle tissue development","17/428","238/10170",0.0714285714285714,1.69726301735648,2.28141188460264,0.0232075693450879,0.515726298885837,0.500566291209215,"ALPK3/PRKAA1/AKAP13/CFLAR/DDX5/CCNT2/MEF2A/DLG1/DDX17/NF1/KAT2A/RBPJ/LUC7L/VEGFA/SYNE1/HOMER1/NEBL",17,"6"
"GO:0007160","cell-matrix adhesion","12/428","149/10170",0.0805369127516778,1.91369252963683,2.35491167507344,0.0232249430854606,0.515726298885837,0.500566291209215,"UTRN/EPB41L5/PEAK1/MACF1/NF1/EMP2/VEGFA/ITGB6/ITGA3/LIMCH1/PHLDB2/NPNT",12,"6"
"GO:0061013","regulation of mRNA catabolic process","12/428","149/10170",0.0805369127516778,1.91369252963683,2.35491167507344,0.0232249430854606,0.515726298885837,0.500566291209215,"ZFP36L1/SAMD4A/SAMD4B/RC3H1/FUS/DCP2/LARP4B/QKI/CELF1/SECISBP2/SCGB1A1/TNRC6A",12,"6"
"GO:0040017","positive regulation of locomotion","24/428","370/10170",0.0648648648648649,1.54129830765345,2.22311249193337,0.0232816296489497,0.515726298885837,0.500566291209215,"GCNT2/IL6R/EPB41L5/TNFRSF14/RUFY3/DOCK4/DOCK5/MALAT1/NIPBL/NUMB/NEDD9/VEGFA/ARHGEF2/SPAG9/SYNE2/STAT3/HDAC7/DOCK1/PLCG2/EGFR/DAPK2/ITGA3/SEMA3B/DUOX1",24,"6"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","9/428","99/10170",0.0909090909090909,2.16015293118097,2.43127165284614,0.0233120872763149,0.515726298885837,0.500566291209215,"IL6R/PARP14/RICTOR/PTPN1/NEDD9/VEGFA/ARHGEF2/PLCG2/EGFR",9,"6"
"GO:0032456","endocytic recycling","7/428","68/10170",0.102941176470588,2.44605552501374,2.50768330686556,0.0236964001238349,0.521031822235052,0.505715856301354,"VPS13B/LMTK2/DENND1B/VPS53/ANKRD50/RAB17/BLTP1",7,"6"
"GO:0051146","striated muscle cell differentiation","13/428","167/10170",0.0778443113772455,1.84971179137053,2.32060750092741,0.0239116957819294,0.522579242361439,0.507217789313654,"ALPK3/AKAP13/CFLAR/DOCK5/MEF2A/KAT2A/ATP11A/VEGFA/SPAG9/SYNE1/DOCK1/HOMER1/NEBL",13,"6"
"GO:0061014","positive regulation of mRNA catabolic process","8/428","84/10170",0.0952380952380952,2.2630173564753,2.43627565458227,0.0246630869340075,0.52487841380179,0.509449375570234,"ZFP36L1/SAMD4A/SAMD4B/RC3H1/DCP2/QKI/CELF1/TNRC6A",8,"6"
"GO:0001658","branching involved in ureteric bud morphogenesis","4/428","27/10170",0.148148148148148,3.5202492211838,2.74839471090465,0.0251994850784355,0.52487841380179,0.509449375570234,"DLG1/VEGFA/LAMA5/NPNT",4,"6"
"GO:0007431","salivary gland development","4/428","27/10170",0.148148148148148,3.5202492211838,2.74839471090465,0.0251994850784355,0.52487841380179,0.509449375570234,"BTBD7/EGFR/LAMA5/PLXNA1",4,"6"
"GO:0150052","regulation of postsynapse assembly","4/428","27/10170",0.148148148148148,3.5202492211838,2.74839471090465,0.0251994850784355,0.52487841380179,0.509449375570234,"DOCK4/PTPN1/CC2D1A/DOCK1",4,"6"
"GO:1902305","regulation of sodium ion transmembrane transport","4/428","27/10170",0.148148148148148,3.5202492211838,2.74839471090465,0.0251994850784355,0.52487841380179,0.509449375570234,"UTRN/ATP2B4/DLG1/NEDD4L",4,"6"
"GO:0007507","heart development","24/428","373/10170",0.064343163538874,1.52890180651951,2.18132239336512,0.0253353344418891,0.52487841380179,0.509449375570234,"SMAD2/ZFP36L1/ALPK3/MDM4/TCF25/AKAP13/STK3/RB1CC1/AHI1/TFDP2/MEF2A/NF1/EMP2/NIPBL/KAT2A/RBPJ/PRKDC/SETD2/VEGFA/SYNE1/EGFR/NEBL/ITGA3/RNF207",24,"6"
"GO:0050673","epithelial cell proliferation","18/428","259/10170",0.0694980694980695,1.65139104391441,2.22571663951477,0.0253604486284472,0.52487841380179,0.509449375570234,"ZFP36L1/STK3/CFLAR/NFKBIZ/PURA/RAF1/RICTOR/FLCN/DLG1/NF1/NEAT1/RBPJ/PRKDC/VEGFA/STAT3/EGFR/COL4A3/LAMA5",18,"6"
"GO:0007229","integrin-mediated signaling pathway","7/428","69/10170",0.101449275362319,2.41060544494108,2.46425054491011,0.0254538622965902,0.52487841380179,0.509449375570234,"DST/EMP2/NEDD9/DOCK1/ITGB6/ITGA3/LAMA5",7,"6"
"GO:0055007","cardiac muscle cell differentiation","7/428","69/10170",0.101449275362319,2.41060544494108,2.46425054491011,0.0254538622965902,0.52487841380179,0.509449375570234,"ALPK3/AKAP13/MEF2A/KAT2A/VEGFA/SYNE1/NEBL",7,"6"
"GO:1904375","regulation of protein localization to cell periphery","10/428","117/10170",0.0854700854700855,2.03091301222142,2.35073707269821,0.0254724687785117,0.52487841380179,0.509449375570234,"EPB41L3/STX7/OGT/ATP2B4/DLG1/NUMB/SPTBN1/EGFR/ITGA3/PKDCC",10,"6"
